34     rdxjd3xwb8yye2jr09/22/2023 23:12qualified,/QTA_S5_1/S5_1r1,/Age/D_S1ar5,/Sample/online,/Gender (3111               197351112111101010000100010000010 0 0    1   1     01110 0 0    0   0     1011 0 1    1   1     010 0 1    1   1     011 1 0    1   1     010 0 0    0   0     011 0 1    1   1     011 0 0    1   1     000 0 0    1   1     011 0 0    1   1     000 0 0    0   1     011 0 1    1   1     011 1 1    1   1     001 0 1    0   0     010 0 1    1   1     011 0 1    1   1     011 0 1    1   1     011 0 0    1   1     01101101000101000100 11010101100 3     2             3     1      2   0   23      1  0100000001011010001000000000000004                482.261 4105609/22/2023 23:04                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.361.54.134.101                                                11cqbhpzt1ratsqm                                            11cqbhpzt1ratsqm                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1186544473          11cqbhpzt1ratsqm                                            1186544473                                                                                                              
565    qb4s0bc22142jmht09/26/2023 00:53qualified,20230925_01:01_v5,Total,/Gender (Online)/S1br2,/QTA_S53111               1992322 63211111101111010101000010000 0100 0 0 0   001                      010000 0000 0 0 0   0010000 0000 0 0 0   0010000 0000 0 0 0   0010000 0000 0 0 0   0010000 0000 0 0 0   0010000 0000 0 0 0   0010000 0000 0 0 0   0010000 0000 0 0 0   0010000 0000 0 0 0   0010000 0000 0 0 0   0010000 0000 0 0 0   0010000 0000 0 0 0   0010000 0000 0 0 0   0010000 0000 0 0 0   0010000 0000 0 0 0   0010000 0000 0 0 0   00111001000101101110150001100010 5    99              3    1      2   01 2      3    0000100001100101001000000000000004               6071.911 4105609/25/2023 23:11                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36113.161.42.109                                              vnp9spfxpzjp4cm8                                            vnp9spfxpzjp4cm8                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1187988546          vnp9spfxpzjp4cm8                                            1187988546                                                                                                              
566    09b7au3dnu8gqhs709/25/2023 23:25qualified,20230925_01:01_v5,Total,/Gender (Online)/S1br1,/QTA_S53111               1991311 43201000100000000000000 1   1              010                       1   1              0 0   1              0 1   1              0 1   1              0 1   1              0 1   1              0 1   1              0 1   1              0 0   1              0 1   1              0 0   1              0 0   0              1 0   0              1 0   0              1 0   1              0 1   1              01001010010100001000101000100000 5    99              2   3 1         0   2 1   3    0                 1000000000000004                537.02114101209/25/2023 23:15                                                              english                                                     3                                                           Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML116.101.184.67                                              fm7mt9fe6xd8aywz                                            sav3dqha0q45z36z                                                                                                                                                                    sa                                                          /survey/selfserve/591/230951?list=3&uid=1187990289          fm7mt9fe6xd8aywz                                            1187990289                                                                                                              
567    zaqfa5t1g81d3weq09/25/2023 23:30qualified,20230925_01:01_v5,/Gender (Online)/S1br1,/Age (Online)3111               1984412 8321101010000100110100000 0 1    0  01 0   010                      01 0 1    0  01 0   001 0 1    0  01 0   001 0 0    0  00 0   001 0 0    0  00 0   001 0 0    0  01 0   000 0 1    0  01 0   000 0 1    0  01 0   000 0 0    0  00 0   100 0 0    0  01 0   001 0 0    0  01 0   001 0 0    0  01 0   000 0 0    0  00 0   100 0 0    0  01 0   000 0 1    0  01 0   000 0 0    0  01 0   001 0 0    0  01 0   01000001000101000100 10100100000 5     2                   2  1   3   0  3 1   2     0                 1000000000000004                749.451 4105609/25/2023 23:17                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36222.253.105.74                                              3cxmx3cy25x0zj7j                                            3cxmx3cy25x0zj7j                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1187990345          3cxmx3cy25x0zj7j                                            1187990345                                                                                                              
569    6e6e0rjxb7asyvr909/26/2023 00:01qualified,20230925_01:01_v5,Total,/HN_HCM (Online)/HN/above_110m3111               19893211211100001010010101000001    1 1  1 1 1     0100    0 1  0 1 0     101    1 1  1 1 0     01    1 1  1 1 1     01    0 1  1 1 0     00    1 1  1 1 1     01    1 1  1 1 0     01    0 1  1 1 1     01    1 1  1 1 0     01    1 0  1 1 1     01    1 1  1 0 1     01    1 1  1 1 1     00    0 1  1 1 1     01    1 1  0 0 0     01    1 0  1 1 0     00    1 1  1 1 1     01    1 1  1 1 0     01    1 0  1 1 0     00000001100101110000120000010100 7     1 11000000000                  1              1                 1000000000000004               1815.01114101209/25/2023 23:30                                                              english                                                     3                                                           Mozilla/5.0 (Linux; Android 13; SM-A035F) AppleWebKit/537.36113.185.82.120                                              wddg1k2rpkq6t1my                                            wddg1k2rpkq6t1my                                                                                                                                                                    sa                                                          /survey/selfserve/591/230951?list=3&uid=1187996593          wddg1k2rpkq6t1my                                            1187996593                                                                                                              
570    yk49gwhbedxc93aw09/25/2023 23:47qualified,20230925_01:01_v5,/Gender (Online)/S1br1,/QTA_S5_1 (On3111               1969512 63211100101001000110000100  1 0  1   10    010                      000  1 0  1   10    0000  1 0  1   10    0000  1 0  1   10    0000  1 0  0   10    0000  1 0  1   10    0000  1 0  0   10    0000  1 0  1   10    0000  1 0  1   10    0000  1 0  1   10    0000  1 0  1   10    0000  1 0  1   00    0000  1 0  1   00    0000  1 0  0   00    0000  1 1  1   10    0000  1 0  1   10    0000  1 0  1   10    00000100000100000000 51100001100 1     1 2            3  1       2    0  21    3     0                 1000000000000004                739.921 4105609/25/2023 23:35                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36115.79.60.98                                                wzz7w0p0y99n430p                                            wzz7w0p0y99n430p                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1187998654          wzz7w0p0y99n430p                                            1187998654                                                                                                              
572    08056sgy1cn90ywx09/25/2023 23:57qualified,20230925_01:01_v5,Total,/Gender (Online)/S1br1,/QTA_S53111               1994312 5111101110110100010100011 100 00 1   0 1   01000 100 00 1   0 0   1010 110 10 1   0 0   001 101 01 0   0 0   001 011 01 0   0 1   000 010 10 1   1 1   001 101 01 1   0 0   011 010 01 0   1 0   000 101 00 1   0 1   001 011 00 0   1 1   001 101 10 1   0 0   010 100 00 1   0 1   001 001 01 1   0 0   001 100 10 1   0 1   000 010 01 0   1 0   001 010 11 0   0 1   010 010 11 0   0 0   010 110 10 0   0 1   00100000100001000100151010100000 1     2             1 2   3          0 2    3     1 0                 1000000000000004               1068.561 4105609/25/2023 23:39                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.3614.241.173.140                                              z6d78p825dh2j7h9                                            z6d78p825dh2j7h9                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1187999932          z6d78p825dh2j7h9                                            1187999932                                                                                                              
574    g5bpazdrkqdpvhxw09/26/2023 00:12qualified,20230925_01:01_v5,Total,/Gender (Online)/S1br2,/QTA_S53111               1995322 42101000100001000100000 0   0    1   1     010 0   0    1   0     10 0   0    1   1     0 0   0    0   1     0 0   0    0   1     0 0   0    0   1     0 0   1    1   1     0 0   0    0   0     1 0   1    1   1     0 0   1    1   1     0 0   0    0   0     1 1   1    1   1     0 0   0    0   0     1 0   0    0   0     1 0   0    1   1     0 0   0    1   1     0 0   0    1   1     0 0   0    1   1     01100100000100001100120000110000 7100099            3  1        2     03 1       2   0                 1000000000000004                601.65112111109/26/2023 00:02                                                              english                                                     3                                                           Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_1 like Mac OS X) App27.74.253.233                                               y0zfjgjsc685h0bj                                            y0zfjgjsc685h0bj                                                                                                                                                                    si                                                          /survey/selfserve/591/230951?list=3&uid=1187994827          y0zfjgjsc685h0bj                                            1187994827                                                                                                              
575    yw8py8uqxd35mdvz09/26/2023 00:11qualified,20230925_01:01_v5,/Gender (Online)/S1br1,/Age (Online)3111               1988412 6211100010000000010000000   0        1     01000   0        1     1000   0        1     000   0        1     011   1        1     010   1        1     000   0        0     111   1        1     010   0        1     001   0        0     000   0        1     011   1        1     000   0        0     100   0        0     110   1        1     011   1        1     010   0        1     000   0        1     00000000100101000110190010000000 31000               3    1    2      0    31  2     0                 1000000000000004                527.14114101209/26/2023 00:02                                                              english                                                     3                                                           Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML113.187.64.137                                              twbyxj4xbg7yb3ff                                            twbyxj4xbg7yb3ff                                                                                                                                                                    sa                                                          /survey/selfserve/591/230951?list=3&uid=1188010062          twbyxj4xbg7yb3ff                                            1188010062                                                                                                              
576    0tbwhtc03tazqxqq09/26/2023 00:25qualified,20230925_01:01_v5,Total,/HN_HCM (Online)/HN/above_110m3111               19973211211101010010010101000001 1 1  1  1 1 1     0100 0 0  0  0 1 1     101 0 1  1  0 1 1     01 0 1  1  1 0 0     00 0 1  1  1 1 1     01 1 1  0  0 1 0     00 1 1  1  1 1 0     01 1 1  1  0 1 0     01 1 1  1  1 1 0     00 1 1  0  1 1 1     00 1 1  1  0 1 0     01 1 1  1  1 1 0     01 1 1  1  1 1 1     01 1 1  1  1 1 0     01 1 0  0  1 1 0     01 1 1  1  0 1 0     01 1 1  1  1 1 1     00 1 1  1  1 1 1     00011100111000001110190011000000 4     1 11000000000                  1              1                 1000000000000004               1232.95114101209/26/2023 00:04                                                              english                                                     3                                                           Mozilla/5.0 (Linux; Android 13; SM-A035F) AppleWebKit/537.36113.185.85.75                                               hrdandf95kcvm8af                                            hrdandf95kcvm8af                                                                                                                                                                    sa                                                          /survey/selfserve/591/230951?list=3&uid=1188011486          hrdandf95kcvm8af                                            1188011486                                                                                                              
582    g4pd6ut1zjgjpvs809/26/2023 01:11qualified,20230925_01:01_v5,/Age (Offline)/D_S1ar4,/QTA_S5_1 (Of3111               198241212111101100111110010000010 00  00000  0     01010 00  00000  0     1010 10  10111  0     011 10  11011  0     010 10  01000  0     010 11  01100  1     011 01  10100  0     011 11  01010  0     010 10  10111  0     011 01  10100  0     011 10  10010  0     010 11  01111  0     010 11  01011  0     011 10  10101  0     010 11  01101  0     011 01  11001  0     011 01  10110  0     011 10  01111  0     01100100000101100010 11000000000 1    99              3           1 2 0   2 1  3     0                 1000000000000005               1553.05214103209/26/2023 00:45                                                              vietnamese                                                  4                                                           Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML115.73.33.145                                               u1s9tge6d17jj985                                            u1s9tge6d17jj985                                                                                                                                                                    ta                                                          /survey/selfserve/591/230951?list=4&decLang=vietnamese&uid=5u1s9tge6d17jj985                                            55a2f8c0-59dc-11ee-8c99-0242ac120002                                                                                    
583    50xjgxv6qtpwref309/26/2023 01:05qualified,20230925_01:01_v5,/Gender (Online)/S1br1,/HN_HCM (Onli3111               197751110211111111101111111100001000000 00000100   01001000000 00000100   1011010101 01000100   001000000 00000100   011000100 00000100   000100000 00100000   001000000 00000100   001000000 00000100   001000000 00000100   001100000 00100100   001000000 00000100   001000000 00000100   001000000 00000100   001000000 00000100   011111111 11111111   001000000 00000100   001000000 00000100   001000000 00000100   01100100000011100100 10001000000 4000199              3 1  2          0     1   3 2  0                 1000000000000004                485.311 4105609/26/2023 00:57                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36171.224.180.173                                             g00df52au1vwna9r                                            sxp2pbawv0zwe8wh                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1188034593          g00df52au1vwna9r                                            1188034593                                                                                                              
586    6vep8ahm5ycs2mfh09/26/2023 01:46qualified,20230925_01:01_v5,/Age (Offline)/D_S1ar4,/QTA_S5_1 (Of3111               198842212111101110110100010000000 001 00 0   0     01000 001 00 0   0     1011 011 01 1   0     011 010 11 1   0     011 101 01 1   0     011 001 11 1   0     000 111 11 0   0     010 101 10 0   0     001 101 11 1   0     001 111 01 0   0     011 011 01 1   0     010 101 11 1   0     011 101 10 1   0     010 101 11 1   0     010 011 01 1   1     000 111 11 0   0     011 101 00 1   0     011 011 10 1   0     01110100000101110000 10001000100 9     2              1    3   2      0   3     12   0                 1000000000000005               1777.67214103209/26/2023 01:16                                                              vietnamese                                                  4                                                           Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML115.73.33.145                                               u1s9tge6d17jj985                                            u1s9tge6d17jj985                                                                                                                                                                    ta                                                          /survey/selfserve/591/230951?list=4&decLang=vietnamese&uid=5u1s9tge6d17jj985                                            55a2e1be-59dc-11ee-8c99-0242ac120002                                                                                    
589    k1r5wtbtg8h1ad1w09/26/2023 01:56qualified,20230925_01:01_v5,Total,/Gender (Online)/S1br2,/HN_HCM3111               1993321 8211100010000100010000000   1    0   0     01000   1    0   0     1000   1    1   0     000   1    0   0     000   1    0   0     000   0    1   0     000   1    0   0     000   1    1   0     000   1    1   0     000   1    1   0     000   1    1   0     000   1    0   0     000   1    1   0     000   0    1   0     000   1    1   0     000   1    1   0     000   1    0   0     000   1    0   0     01100100000000000100 11000010000 11000 1 2             2     1   3    0     2  1  3  0                 1000000000000004                344.351 4105609/26/2023 01:50                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.3614.224.132.197                                              rcqmm7pdnhxyxkay                                            rcqmm7pdnhxyxkay                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1188052710          rcqmm7pdnhxyxkay                                            1188052710                                                                                                              
591    1vhd5fd0ca9hx36g09/26/2023 02:04qualified,20230925_01:01_v5,Total,/Gender (Online)/S1br1,/QTA_S53111               1995311 51101000000001000100000 0        1   0     010 0        1   0     10 0        1   0     0 0        1   0     0 0        1   0     0 0        1   0     0 0        1   0     0 0        1   0     0 0        1   0     0 0        1   0     0 0        1   0     0 0        1   0     0 0        1   0     0 0        1   0     0 0        1   0     0 0        1   0     0 0        1   0     0 0        1   0     01010100000100000010120010000000 3     2                  1 2  3      0  1      2 3  0                 1000000000000004                284.311 4105609/26/2023 01:59                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36113.189.147.169                                             3vz5gc8zgj5d9w11                                            3vz5gc8zgj5d9w11                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1188063556          3vz5gc8zgj5d9w11                                            1188063556                                                                                                              
592    jtnsxa4kbeppv1fv09/26/2023 02:16qualified,20230925_01:01_v5,Total,/HN_HCM (Online)/HN/16mill_25m3111               1991321 51111111101101000111000010001 00 1   100   010000000 00 0   100   10110001 00 1   100   0000010 00 1   000   0010001 00 0   100   0000000 00 0   000   1000000 00 0   100   0110111 00 1   101   0111111 11 1   111   0000000 00 0   100   0000000 00 0   000   1000000 00 0   100   0000000 00 0   100   0000010 00 1   010   0110001 00 0   101   0000001 00 1   100   0100001 00 1   100   0000000 00 0   100   01110100010100000100 10000001000 8    99                   1   23     03 12          0                 1000000000000004                492.491 4105609/26/2023 02:08                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36125.212.129.26                                              a16j1feqk9az7fbr                                            a16j1feqk9az7fbr                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1188069392          a16j1feqk9az7fbr                                            1188069392                                                                                                              
593    j75p3402k491kr4j09/26/2023 02:36qualified,20230925_01:01_v5,Total,/Gender (Online)/S1br2,/QTA_S53111               1990322 6111111111100110111100011110101  10 1111   01101100001  00 1110   1011001101  00 1101   001010110  01 0110   011010011  01 0010   011000111  00 1011   010101000  11 0101   010101011  00 0000   010011110  01 1010   001101010  10 0111   010101110  01 0011   011101001  01 1100   001010101  01 1100   010001101  00 1100   011001101  01 0011   011101010  10 1010   010011001  10 1100   011110010  11 0110   01111100101100101110191110011100 1     1 10011110000      2     3   1 03 1    2      0000011000100101001000000000000004                466.89112101109/26/2023 02:25                                                              english                                                     3                                                           Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) Apple14.167.225.63                                               fgky28zt9yukvj9x                                            fgky28zt9yukvj9x                                                                                                                                                                    si                                                          /survey/selfserve/591/230951?list=3&uid=1188079114          fgky28zt9yukvj9x                                            1188079114                                                                                                              
596    jnfb9s0tc2pgbfsy09/26/2023 03:00qualified,20230925_01:01_v5,Total,/Gender (Online)/S1br1,/HN_HCM3111               1995311 81111100100011100110000000  0   011  10    011000  0   011  00    11111  1   111  11    0011  1   011  10    0111  1   111  11    0011  0   001  01    0111  1   111  11    0011  1   111  11    0111  0   011  10    0011  0   011  10    0111  0   011  10    0111  1   011  11    0111  1   010  00    0110  0   001  00    0111  0   011  10    0111  1   111  11    0111  1   011  11    0111  0   011  10    01011001110100101110 10010101000 3     1 10000110000      13      2   0  3       21  0010000010001010101000000000000004                493.671 4105609/26/2023 02:51                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.3614.232.166.119                                              uf12kkjb4jws11c9                                            uf12kkjb4jws11c9                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1188094103          uf12kkjb4jws11c9                                            1188094103                                                                                                              
597    uabuj8jd4ybdbg5609/26/2023 02:58qualified,20230925_01:01_v5,Total,/Gender (Online)/S1br1,/QTA_S53111               1993312 611100001011011001010001    0 10 10  0 0   0111    0 00 10  0 0   101    0 11 10  1 0   01    0 00 11  1 1   01    1 11 11  1 1   01    0 10 01  0 1   01    1 11 01  0 0   00    1 10 10  1 0   00    0 10 11  0 0   01    1 00 01  1 1   00    0 10 10  1 1   01    1 00 10  1 1   01    1 10 10  0 1   01    0 11 01  1 0   01    0 10 11  1 0   01    1 10 10  1 0   01    0 01 10  1 0   01    1 10 01  0 0   01000110101010100100 51011100000 1     1 10000001000 1    3       2   0   1      3 2 0010000010000110101000000000000004                237.47114101209/26/2023 02:53                                                              english                                                     3                                                           Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML27.66.55.172                                                es4c9emnv9a6hjpm                                            es4c9emnv9a6hjpm                                                                                                                                                                    sa                                                          /survey/selfserve/591/230951?list=3&uid=1188095101          es4c9emnv9a6hjpm                                            1188095101                                                                                                              
598    hqqf2u84nv2x839x09/26/2023 03:11qualified,20230925_01:01_v5,/Gender (Online)/S1br2,/Age (Online)3111               1986422 6121101110110100111100011 001 11 1  1010   01000 000 01 0  1000   1011 001 01 1  1110   011 101 11 1  1010   011 101 01 1  1111   011 001 11 1  1111   011 101 11 1  1010   011 101 11 1  1111   011 101 11 1  1110   011 011 11 1  1110   011 101 11 1  1101   011 101 11 1  1110   011 001 11 1  1010   010 110 11 0  1110   011 101 11 1  1111   011 101 11 1  1010   011 101 11 1  1010   011 101 11 1  1110   01010110101101010100 11100001100 1     1 10000010000 2  1           3 03     2    1  0                 1000000000000004                953.80114101209/26/2023 02:54                                                              english                                                     3                                                           Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A736B) AppleWebKi103.199.41.150                                              3tkskugnm4a114s2                                            3tkskugnm4a114s2                                                                                                                                                                    sa                                                          /survey/selfserve/591/230951?list=3&uid=1187957240          3tkskugnm4a114s2                                            1187957240                                                                                                              
599    74wcm5zxd975w60w09/26/2023 03:10qualified,20230925_01:01_v5,/HN_HCM (Online)/HN/16mill_25mill,/G3111               1983421 4221100010000100000000000   0    0         1  10   0    1         1001   0    0         001   0    0         001   0    0         000   0    0         101   0    0         001   0    0         000   0    1         001   0    0         001   0    0         001   0    0         001   0    0         000   0    0         100   0    1         001   0    0         001   0    0         000   0    0         10101100000000000000 20000001000 8100099             3    21          0  2    1   3  0                 1000000000000004                660.381 4105609/26/2023 02:59                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.3614.231.253.2                                                9asnrqrkh6tt6zbp                                            9asnrqrkh6tt6zbp                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1188095781          9asnrqrkh6tt6zbp                                            1188095781                                                                                                              
602    cs34tkvup6h7k92509/26/2023 19:40qualified,20230925_01:01_v5,/Gender (Online)/S1br2,/Age (Online)3111               1980421 7211100010000100010000001   0    0   1     01001   0    0   1     1001   0    0   1     000   0    0   0     100   0    0   0     100   0    0   0     101   0    0   0     000   0    0   0     101   0    0   1     000   0    0   0     100   0    0   0     100   0    0   0     100   0    0   0     100   0    0   0     101   0    0   1     000   0    0   0     100   0    0   0     100   0    0   0     10101100000000000000 5000010001097100099            13            2   03   2   1     0                 1000000000000004              59056.471 4105609/26/2023 03:15                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.3614.190.43.67                                                qw6vacjn3w8m276x                                            crbff7t88k6zv8ff                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1188101943          qw6vacjn3w8m276x                                            1188101943                                                                                                              
603    dj9vfccc78sv3m9y09/26/2023 03:32qualified,20230925_01:01_v5,/Gender (Online)/S1br1,/QTA_S5_1 (On3111               1973511 5321100111110100010000001  00000 1   0     011                      01  00000 0   0     001  00000 0   0     001  00000 0   0     001  00000 0   0     001  00000 0   0     001  00000 0   0     001  00000 0   0     001  00000 0   0     001  00000 0   0     001  00000 0   0     001  00000 0   0     001  00000 0   0     001  00000 0   0     001  00000 0   0     001  00000 0   0     001  00000 0   0     01100000000100000000 11010000000 3    99                1       2  3  03   21        0001000001110010001000000000000004                341.84114101209/26/2023 03:26                                                              english                                                     3                                                           Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML14.232.235.58                                               547kakgcpb9vsjxj                                            547kakgcpb9vsjxj                                                                                                                                                                    sa                                                          /survey/selfserve/591/230951?list=3&uid=1188112977          547kakgcpb9vsjxj                                            1188112977                                                                                                              
605    jsbvrm0d81se14ma09/26/2023 03:40qualified,20230925_01:01_v5,Total,/Gender (Online)/S1br1,/HN_HCM3111               199231110311100010100100010000001   0 1  0   0     001                      01   0 1  0   0     001   0 0  0   0     001   0 0  0   0     001   0 1  1   1     001   0 1  0   1     001   0 1  0   1     001   0 1  0   1     001   0 1  0   0     001   0 1  1   1     001   0 1  0   1     001   0 1  0   0     001   0 0  0   0     000   0 0  0   0     101   0 1  0   0     001   0 1  0   0     001   0 0  0   0     01100111000111000100 60010000010 3     1 100011011001  2     3        03 1  2        0010000100001010101000000000000004                771.701 4105609/26/2023 03:27                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.3642.118.2.201                                                ea98ewp08q4pkdhs                                            ea98ewp08q4pkdhs                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1188112679          ea98ewp08q4pkdhs                                            1188112679                                                                                                              
606    g3gm7f0uxsu936dm09/26/2023 03:39qualified,20230925_01:01_v5,/Gender (Online)/S1br1,/Age (Online)3111               1988411 61111100101011000110000010  0 0 01   10    010000  0 0 01   00    10111  0 1 01   10    0110  0 0 01   10    0111  0 1 01   10    0011  0 0 01   00    0010  0 1 01   10    0010  0 0 01   10    0010  0 0 01   10    0010  0 0 01   00    0011  0 0 01   10    0110  0 0 01   10    0000  0 0 01   10    0010  0 0 01   00    0010  0 0 01   10    0010  0 0 01   00    0010  0 0 01   10    0010  0 0 01   10    01100100000101000100191010000000 1     1 2           1 2  3           02    1    3   0                 1000000000000004                583.241 4105609/26/2023 03:29                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.361.55.167.77                                                 7scwdwzetcvdsbne                                            7scwdwzetcvdsbne                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1188112583          7scwdwzetcvdsbne                                            1188112583                                                                                                              
608    wy0gqtygr02dd5b709/26/2023 04:00qualified,20230925_01:01_v5,Total,/Gender (Online)/S1br1,/QTA_S53111               1993311 41111100001001000100000000    1  0   0     010000    1  0   0     10010    1  1   0     0110    1  0   0     0000    1  0   1     0001    1  0   1     0100    1  0   1     0001    1  0   0     0100    1  1   0     0111    1  0   0     0000    1  1   0     0010    1  0   0     0110    1  0   0     0100    1  0   1     0001    1  0   1     0010    1  0   1     0010    1  0   1     0001    1  0   1     01110100110101001000180011000000 4     1 2           3     2 1        0     2  31    0                 1000000000000004                641.26114105609/26/2023 03:49                                                              english                                                     3                                                           Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML171.236.64.174                                              p164xv21anegsztu                                            p164xv21anegsztu                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1188124897          p164xv21anegsztu                                            1188124897                                                                                                              
614    tz06uw6efb7cusgw09/26/2023 04:48qualified,20230925_01:01_v5,Total,/Gender (Online)/S1br1,/QTA_S53111               1995311 42101000100001000001000 0   0    0     0   1   0   0    0     1   01 1   0    0     0   0 1   0    0     0   0 1   0    0     1   0 0   0    0     1   0 0   0    0     1   0 0   0    0     1   0 0   0    0     1   0 0   0    0     0   1 0   0    0     0   1 0   0    0     0   1 0   0    0     1   0 0   0    0     0   1 0   0    0     0   1 0   0    0     0   1 0   0    0     0   1 0   0    0     0   10110010000001101000 6000000001097100199               3  21          0 3  2      1  0000010010010010101000000000000004                521.411 4105609/26/2023 04:39                                                              english                                                     3                                                           Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36171.224.181.230                                             cp6703b5w83psgbw                                            cp6703b5w83psgbw                                                                                                                                                                    ..                                                          /survey/selfserve/591/230951?list=3&uid=1188151230          cp6703b5w83psgbw                                            1188151230                                                                                                              
618    yme5008w3yvh8vz809/26/2023 05:22qualified,20230925_01:01_v5,/Age (Offline)/D_S1ar4,/Sample/offli3111               1982422122111111101001000110000000001 0  1   00    010000001 0  0   00    10110111 1  1   10    0101101 1  1   11    0000101 1  1   10    0101011 1  1   10    0010111 1  1   10    0100111 1  1   00    0011111 1  1   10    0110111 0  1   00    0110111 1  1   00    0100111 1  1   00    0001101 1  1   10    0101111 1  1   10    0100111 0  1   11    0001101 1  1   10    0101101 0  1   11    0110101 1  1   11    01100100000000000000 11100000100 91000 2             1     2     3    0              1                 1000000000000005               1478.51214101209/26/2023 04:57                                                              vietnamese                                                  4                                                           Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML103.199.69.231                                              w4q7gxrumkswq4tc                                            w4q7gxrumkswq4tc                                                                                                                                                                    sa                                                          /survey/selfserve/591/230951?list=4&decLang=vietnamese&uid=5w4q7gxrumkswq4tc                                            55a35cf2-59dc-11ee-8c99-0242ac120002                                                                                    
624    nsuhytxzj3d2q5um09/26/2023 05:49qualified,20230925_01:01_v5,/Age (Offline)/D_S1ar4,/QTA_S5_1 (Of3111               198341212111101110110101010100001 000 00 0 0 0 0   01001 000 00 0 0 0 0   1000 110 11 0 1 0 0   011 011 01 0 1 0 0   011 100 11 1 0 1 0   011 010 10 1 0 1 0   011 001 10 1 0 1 0   011 101 01 1 0 1 0   010 101 11 1 0 0 0   011 101 10 1 1 0 0   011 001 00 1 1 0 1   001 101 11 0 1 0 0   001 001 01 1 0 0 0   001 101 11 0 1 0 1   011 101 01 1 1 1 0   011 001 11 0 1 0 0   011 001 01 1 0 1 0   011 001 11 0 0 0 0   01110010000000000000 10010000000 3     2                   1     32   0  1 3   2     0                 1000000000000005               1450.02214103209/26/2023 05:25                                                              vietnamese                                                  4                                                           Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML115.73.32.235                                               u1s9tge6d17jj985                                            u1s9tge6d17jj985                                                                                                                                                                    ta                                                          /survey/selfserve/591/230951?list=4&decLang=vietnamese&uid=5u1s9tge6d17jj985                                            55a2f32a-59dc-11ee-8c99-0242ac120002                                                                                    
